stock_id,Date      ,PriceOfLastTransaction,MaxPrice,MinPrice,AvgPrice,ChangePercentage,TradedQuantity,TotalTradedVolume,TotalTradedVolumeIncludingBlocks,RSI_14             ,RSI_30            ,RSI_60            ,SMA_14            ,SMA_30            ,SMA_60            ,EMA_14            ,EMA_30            ,EMA_60
ALK     ,2002-10-07,1260.0                ,1260.0  ,1260.0  ,1260.0  ,1.51            ,50            ,63000            ,63000                           ,46.50258350657143  ,50.192173534794385,49.470396010244   ,1284.0            ,1274.1666666666667,1241.3833333333334,1275.9031548380174,1270.7006178998838,1258.2615709603517
ALK     ,2002-10-08,1300.0                ,1300.0  ,1298.0  ,1299.36 ,3.12            ,340           ,441840           ,441840                          ,56.390086868590096 ,54.7164999814823  ,51.50840781710075 ,1284.7142857142858,1274.8333333333333,1243.8833333333334,1279.1160675262818,1272.5909006160202,1259.630044043619
ALK     ,2002-10-09,1251.0                ,1300.0  ,1250.0  ,1270.27 ,-2.24           ,149           ,189270           ,189270                          ,45.33610368354682  ,49.06822261088972 ,49.0441651401174  ,1283.357142857143 ,1273.8666666666666,1246.4            ,1275.3672585227775,1271.1979392859544,1259.3470917798936
ALK     ,2002-10-10,1251.0                ,0.0     ,0.0     ,1270.27 ,0.0             ,0             ,0                ,0                               ,45.33610368354682  ,49.068222610889705,49.04416514011741 ,1281.642857142857 ,1273.9            ,1248.9166666666667,1272.1182907197406,1269.894846428796 ,1259.0734166395691
ALK     ,2002-10-14,1280.0                ,1280.0  ,1280.0  ,1280.0  ,0.77            ,100           ,128000           ,128000                          ,51.818921773094765 ,52.19380071101891 ,50.493821767941405,1280.2142857142858,1274.9            ,1251.9166666666667,1273.1691852904419,1270.5467918204865,1259.7595341267963
ALK     ,2002-10-15,1250.0                ,1261.0  ,1240.0  ,1254.17 ,-2.02           ,320           ,401250           ,401250                          ,45.77154824597873  ,48.97730538744782 ,49.026502462797104,1276.642857142857 ,1274.9            ,1254.4166666666667,1270.0799605850495,1269.221192348197 ,1259.4395494013277
ALK     ,2002-10-16,1260.0                ,1260.0  ,1250.0  ,1257.53 ,0.27            ,81            ,101860           ,101860                          ,47.95199718216195  ,50.03899404505062 ,49.52372598089552 ,1273.7857142857142,1276.2333333333333,1256.5833333333333,1268.7359658403764,1268.6262767128296,1259.4579248307923
ALK     ,2002-10-17,1240.0                ,1240.0  ,1240.0  ,1240.0  ,-1.39           ,70            ,86800            ,86800                           ,44.13018660530801  ,47.97366187785847 ,48.560301152648904,1269.5            ,1275.9            ,1257.25           ,1264.9045037283263,1266.7794201507115,1258.8199600822418
ALK     ,2002-10-21,1300.0                ,1300.0  ,1295.0  ,1299.4  ,4.79            ,450           ,584730           ,584730                          ,55.570539805703476 ,53.88116763685181 ,51.442233102295354,1269.5            ,1277.5666666666666,1258.5833333333333,1269.583903231216 ,1268.9226833667947,1260.1701253254469
ALK     ,2002-10-22,1300.0                ,0.0     ,0.0     ,1299.4  ,0.0             ,0             ,0                ,0                               ,55.57053980570347  ,53.88116763685181 ,51.442233102295354,1269.5            ,1278.2666666666667,1259.75           ,1273.6393828003872,1270.9276715366789,1261.47602285576
ALK     ,2002-10-23,1280.0                ,1280.0  ,1270.0  ,1278.93 ,-1.58           ,350           ,447400           ,447400                          ,51.494215137826    ,51.783681605573996,50.46752509296157 ,1268.0714285714287,1278.9333333333334,1260.5833333333333,1274.487465093669 ,1271.5129830504416,1262.0833663686858
ALK     ,2002-10-24,1280.0                ,0.0     ,0.0     ,1278.93 ,0.0             ,0             ,0                ,0                               ,51.494215137826    ,51.783681605573996,50.46752509296157 ,1266.642857142857 ,1279.6            ,1261.4166666666667,1275.2224697478464,1272.0605325310582,1262.6707969795486
