stock_id,Date      ,PriceOfLastTransaction,MaxPrice,MinPrice,AvgPrice,ChangePercentage,TradedQuantity,TotalTradedVolume,TotalTradedVolumeIncludingBlocks,RSI_14            ,RSI_30            ,RSI_60            ,SMA_14            ,SMA_30            ,SMA_60            ,EMA_14            ,EMA_30            ,EMA_60            ,PriceOfLastTransaction_n,MaxPrice_n         ,MinPrice_n         ,AvgPrice_n         ,ChangePercentage_n ,TradedQuantity_n      ,TotalTradedVolume_n   ,TotalTradedVolumeIncludingBlocks_n,RSI_14_n            ,RSI_30_n           ,RSI_60_n           ,SMA_14_n           ,SMA_30_n           ,SMA_60_n           ,EMA_14_n           ,EMA_30_n           ,EMA_60_n
KMB     ,2012-04-18,2600.0                ,2639.0  ,2600.0  ,2606.83 ,-0.84           ,92            ,239828           ,239828                          ,22.35924287373796 ,33.898697085216625,40.83540172135161 ,2815.214285714286 ,2963.766666666667 ,2967.916666666666 ,2786.599797168676 ,2889.543821966511 ,2919.931208153433 ,0.20411411779111058     ,0.29               ,0.288953100689042  ,0.2864648351648352 ,0.3982902461633536 ,0.0021231422505307855 ,0.0030483561942464916 ,0.0002120725191665575             ,0.22359242873737958 ,0.3389869708521663 ,0.4083540172135161 ,0.3454220383695148 ,0.38217822633334486,0.3849429638068227 ,0.34026564296234874,0.374880069649162  ,0.38326901205728064
KMB     ,2012-04-19,2600.0                ,2620.0  ,2600.0  ,2601.57 ,-0.2            ,369           ,959981           ,959981                          ,22.35924287373796 ,33.898697085216625,40.8354017213516  ,2792.357142857143 ,2945.4            ,2965.383333333333 ,2761.719824212853 ,2870.8635753880267,2909.441660345124 ,0.20411411779111058     ,0.2879120879120879 ,0.288953100689042  ,0.2858868131868132 ,0.40158615717375634,0.008515646635281085  ,0.012201928163971434  ,0.0008488816527762856             ,0.22359242873737958 ,0.3389869708521663 ,0.40835401721351605,0.3426175055433345 ,0.3798098414772533 ,0.38461438691226346,0.33722760355557757,0.372456554876633  ,0.38189215817312333
KMB     ,2012-04-20,2620.0                ,2620.0  ,2602.0  ,2613.56 ,0.46            ,211           ,551461           ,551461                          ,25.541875942530837,35.247792615373925,41.46132382156708 ,2772.357142857143 ,2926.133333333333 ,2963.2            ,2742.8238476511387,2854.6788285887988,2899.951769842005 ,0.20656299742867637     ,0.2879120879120879 ,0.28917537230495666,0.2872043956043956 ,0.40498506540323415,0.004869380596326041  ,0.007009396547673185  ,0.0004876399898765322             ,0.2554187594253084  ,0.35247792615373924,0.4146132382156708 ,0.3401635393204267 ,0.377325401464874  ,0.3843312055097157 ,0.3349202569388492 ,0.3703567981741306 ,0.3806465189102852
KMB     ,2012-04-23,2620.0                ,2650.0  ,2620.0  ,2632.35 ,0.72            ,85            ,223750           ,223750                          ,25.541875942530826,35.24779261537391 ,41.46132382156709 ,2746.642857142857 ,2907.8            ,2961.0333333333333,2726.447334630987 ,2839.538259002425 ,2890.7730232898084,0.20656299742867637     ,0.29120879120879123,0.2911758168481885 ,0.2892692307692308 ,0.40632402925121025,0.0019615988184251824 ,0.0028439952735404227 ,0.00019785523860232018            ,0.2554187594253083  ,0.35247792615373913,0.4146132382156709 ,0.3370084398909738 ,0.3749613149479042 ,0.38405018579726374,0.33292055653768465,0.3683925096459833 ,0.3794417202790156
KMB     ,2012-04-24,2700.0                ,2700.0  ,2610.0  ,2665.84 ,1.27            ,134           ,357222           ,357222                          ,37.43872055328965 ,40.45036677341637 ,43.915792108962286,2730.928571428572 ,2892.133333333333 ,2960.2            ,2722.921023346855 ,2830.535790679688 ,2884.518170067192 ,0.21635851597893965     ,0.2967032967032967 ,0.29006445876861525,0.29294945054945054,0.40915645277577506,0.003092402843164405  ,0.004540503595998466  ,0.000315880420308371              ,0.3743872055328965  ,0.4045036677341637 ,0.43915792108962287,0.3350803235729749 ,0.3729410955606754 ,0.3839421012924745 ,0.3324899663332356 ,0.36722455852297686,0.37862071072629006
KMB     ,2012-04-25,2700.0                ,2700.0  ,2699.0  ,2699.87 ,1.28            ,319           ,861260           ,861260                          ,37.43872055328965 ,40.450366773416384,43.915792108962286,2713.0714285714284,2877.133333333333 ,2960.0333333333333,2719.864886900608 ,2822.1141267648686,2878.468393999415 ,0.21635851597893965     ,0.2967032967032967 ,0.29995554567681704,0.29668901098901096,0.40920795138531263,0.007361764977383919  ,0.010947125672801898  ,0.000761585710831885              ,0.3743872055328965  ,0.40450366773416385,0.43915792108962287,0.33288928230252146,0.3710068429558819 ,0.38392048439151666,0.3321167881560465 ,0.3661319590853256 ,0.37782661951955543
KMB     ,2012-04-26,2700.0                ,2701.0  ,2650.0  ,2678.36 ,-0.8            ,1695          ,4539823          ,4539823                         ,37.438720553289656,40.450366773416384,43.915792108962286,2695.928571428572 ,2863.8            ,2960.866666666667 ,2717.21623531386  ,2814.2357960058453,2872.616971245336 ,0.21635851597893965     ,0.2968131868131868 ,0.29450989108690817,0.29432527472527475,0.3984962406015038 ,0.03911658820271393   ,0.057703844266860795  ,0.004014425755876206              ,0.37438720553289656 ,0.40450366773416385,0.43915792108962287,0.33078588268288633,0.3692875073071766 ,0.38402856889630593,0.33179336706914925,0.36510984993397455,0.37705856409009086
KMB     ,2012-04-27,2650.0                ,2701.0  ,2650.0  ,2655.59 ,-0.85           ,873           ,2318329          ,2318329                         ,33.28699737862625 ,38.320071517698544,42.737900189632   ,2678.0714285714284,2847.166666666666 ,2960.0333333333333,2708.2540706053446,2803.639938199017 ,2865.3180541553247,0.21023631688502512     ,0.2968131868131868 ,0.29450989108690817,0.29182307692307696,0.39823874755381605,0.02014677374688452   ,0.02946733728943774   ,0.002050026983033199              ,0.33286997378626254 ,0.38320071517698545,0.42737900189632   ,0.32859484141243284,0.3671426360854166 ,0.38392048439151666,0.330699016620988  ,0.3637351776128906 ,0.37610051112830695
KMB     ,2012-04-30,2700.0                ,2700.0  ,2700.0  ,2700.0  ,1.67            ,392           ,1058400          ,1058400                         ,40.40417653349087 ,41.50680634775349 ,44.258321686210756,2663.785714285714 ,2835.166666666666 ,2960.016666666667 ,2707.1535278579668,2796.953490573274 ,2859.897790084659 ,0.21635851597893965     ,0.2967032967032967 ,0.3000666814847744 ,0.2967032967032967 ,0.41121639715727676,0.009046432197913783  ,0.013452892055933781  ,0.0009359105454153996             ,0.4040417653349087  ,0.4150680634775349 ,0.44258321686210755,0.3268420083960702 ,0.3655952340015818 ,0.3839183227014209 ,0.3305646317387654 ,0.3628676995242773 ,0.37538904941658824
KMB     ,2012-05-02,2680.0                ,2700.0  ,2680.0  ,2685.42 ,-0.54           ,96            ,257800           ,257800                          ,38.62894527933968 ,40.6380104699422  ,43.785404251181056,2654.285714285714 ,2821.166666666666 ,2959.1            ,2703.533057476904 ,2789.4081040846754,2853.999501885162 ,0.21390963634137386     ,0.2967032967032967 ,0.2978439653256279 ,0.2951010989010989 ,0.3998352044494799 ,0.002215452783162559  ,0.003276790978854619  ,0.000227964605638785              ,0.3862894527933968  ,0.40638010469942204,0.4378540425118106 ,0.325676374440189  ,0.36378993157044115,0.3837994297461527 ,0.3301225439716988 ,0.36188878548571096,0.37461484244734944
KMB     ,2012-05-03,2675.0                ,2680.0  ,2650.0  ,2679.33 ,-0.23           ,1133          ,3035680          ,3035680                         ,38.17733997647913 ,40.4192093642138  ,43.666778007107666,2653.928571428572 ,2807.666666666666 ,2956.85           ,2699.728649813317 ,2782.026936079213 ,2848.1306657577798,0.21329741643198238     ,0.2945054945054945 ,0.29450989108690817,0.2944318681318681 ,0.40143166134514374,0.026146958367949783  ,0.03858529417645225   ,0.0026843583942806316             ,0.38177339976479135 ,0.404192093642138  ,0.43666778007107665,0.32563255361478   ,0.362049104226127  ,0.38350760158322184,0.3296579960229562 ,0.3609311766220057 ,0.37384450134541286
KMB     ,2012-05-04,2650.0                ,2670.0  ,2650.0  ,2658.95 ,-0.76           ,342           ,909360           ,909360                          ,35.91637728919607 ,39.3240714561431  ,43.073402199581224,2653.928571428572 ,2793.633333333333 ,2952.683333333333 ,2693.0981631715413,2773.5090692353924,2841.634578355885 ,0.21023631688502512     ,0.2934065934065934 ,0.29450989108690817,0.2921923076923077 ,0.39870223503965396,0.007892550540016616  ,0.01155850521540433   ,0.0008041190604487413             ,0.3591637728919607  ,0.393240714561431  ,0.43073402199581223,0.32563255361478   ,0.3602395034558647 ,0.3829671790592757 ,0.32884836171428744,0.3598260961275003 ,0.37299182749001186
